timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.008,-0.02,0.23,-0.94,0.49,-9.05,-8.64
0.018,0.04,0.23,-1.05,-1.59,-12.63,-6.52
0.024,0.04,0.23,-1.04,-2.87,-1.94,-1.63
0.03,-0.02,0.22,-1.01,-5.66,1.59,-0.58
0.036,-0.03,0.22,-0.99,-8.14,-2.75,-3.28
0.041,0.01,0.22,-1.09,-4.14,-2.29,-4.17
0.046,0.02,0.22,-1.09,0.02,0.03,-2.47
0.05,0.01,0.22,-1.05,2.81,1.56,-2.05
0.055,0.01,0.21,-1.01,1.57,1.59,-1.71
0.059,0.01,0.2,-1.02,2.44,7.11,-0.24
0.063,0.0,0.2,-1.0,2.06,8.11,0.56
0.067,0.0,0.19,-1.0,2.73,7.56,0.44
0.073,-0.03,0.21,-0.95,-1.83,5.4,-1.74
0.08,0.03,0.2,-1.02,-1.25,3.04,-1.98
0.086,0.02,0.2,-1.01,0.82,6.93,-0.61
0.09,0.03,0.2,-0.99,-0.14,0.63,-1.56
0.094,0.03,0.2,-1.01,0.46,3.37,-0.63
0.099,0.01,0.19,-1.02,3.82,7.5,-1.07
0.102,-0.01,0.2,-0.94,-0.34,-7.66,-5.76
0.104,0.06,0.22,-1.01,-5.56,-3.11,-2.6
0.106,0.01,0.21,-1.05,-3.28,2.64,-0.5
0.108,0.0,0.21,-1.02,-1.86,4.58,-1.22
0.11,-0.02,0.19,-1.01,-2.08,6.84,-2.58
0.113,0.02,0.22,-1.02,-2.0,2.35,-3.4
0.115,0.05,0.21,-1.03,-2.03,8.37,0.15
0.117,0.02,0.2,-1.04,-0.08,10.15,0.41
0.119,-0.0,0.2,-1.02,1.6,7.79,-1.5
0.121,0.03,0.21,-1.08,3.42,11.15,-3.22
0.123,0.06,0.23,-0.96,-1.86,11.5,-0.69
0.125,0.09,0.23,-1.05,-3.66,19.21,4.4
0.127,0.02,0.22,-1.12,3.07,18.78,2.95
0.129,0.06,0.19,-1.06,8.0,15.68,2.7
0.131,0.04,0.18,-1.07,12.96,19.36,2.26
0.133,0.02,0.18,-1.02,15.13,18.21,-0.09
0.136,0.01,0.2,-1.07,15.76,22.81,-4.75
0.137,0.1,0.21,-1.18,21.56,41.44,-3.92
